usina;cota_sl_m;cota_sgb_m;area_km2;volume_hm3;arquivo_fonte;registro_snirh;url_download
Monte Claro;118,87999999999988;118,74999999999989;0,0005047219583696;0,00042769370202401;UHE Monte Claro - CAV SNIRH.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/Monte_Claro.zip
Monte Claro;118,97999999999988;118,84999999999988;0,00053296117161704;0,00047954005543301005;UHE Monte Claro - CAV SNIRH.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/Monte_Claro.zip
Monte Claro;119,07999999999987;118,94999999999987;0,00056021300522144;0,00053411499830349;UHE Monte Claro - CAV SNIRH.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/Monte_Claro.zip
Monte Claro;119,17999999999986;119,04999999999987;0,00058703607934559;0,00059145689274738;UHE Monte Claro - CAV SNIRH.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/Monte_Claro.zip
Monte Claro;119,27999999999986;119,14999999999986;0,00061343847487654;0,00065138741249268;UHE Monte Claro - CAV SNIRH.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/Monte_Claro.zip
Monte Claro;119,37999999999985;119,24999999999986;0,0006430973318722;0,0007141460494159101;UHE Monte Claro - CAV SNIRH.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/Monte_Claro.zip
Monte Claro;119,47999999999985;119,34999999999985;0,00067340159215377;0,00077984548805667;UHE Monte Claro - CAV SNIRH.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/Monte_Claro.zip
Monte Claro;119,57999999999984;119,44999999999985;0,00071236315809057;0,00084879636949294;UHE Monte Claro - CAV SNIRH.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/Monte_Claro.zip
Monte Claro;119,67999999999984;119,54999999999984;0,00077231686193357;0,00092305395413155;UHE Monte Claro - CAV SNIRH.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/Monte_Claro.zip
Monte Claro;119,77999999999983;119,64999999999984;0,00082702363521772;0,0010028814897967;UHE Monte Claro - CAV SNIRH.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/Monte_Claro.zip
Monte Claro;119,87999999999982;119,74999999999983;0,00087865801852139;0,0010880804056033;UHE Monte Claro - CAV SNIRH.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/Monte_Claro.zip
