usina;cota_sl_m;cota_sgb_m;area_km2;volume_hm3;arquivo_fonte;registro_snirh;url_download
14 de Julho;64,46999999999998;64,39999999999999;0,0010269302803679;0,0006612898414512801;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;64,56999999999998;64,49999999999999;0,0011039277893805;0,00076789694937123;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;64,66999999999997;64,59999999999998;0,0011771918068897;0,000881980603275;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;64,76999999999997;64,69999999999997;0,0012480226782581002;0,0010026598992336;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;64,86999999999996;64,79999999999997;0,0013171375132086;0,0011311890496812;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;64,96999999999996;64,89999999999996;0,0013853680444801;0,0012662831294667002;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;65,06999999999995;64,99999999999996;0,0014540068281921;0,0014076952534919;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;65,16999999999994;65,09999999999995;0,001525119719543;0,0015566801098427;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;65,26999999999994;65,19999999999995;0,0015947135334970998;0,0017125289330007;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;65,36999999999993;65,29999999999994;0,0016615528699719;0,0018756724196748;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;65,46999999999993;65,39999999999993;0,0017618231879979;0,002045908519753;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;65,56999999999992;65,49999999999993;0,0018752320836165;0,002227354084937;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;65,66999999999992;65,59999999999992;0,0020010841525352;0,00242068268376;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;65,76999999999991;65,69999999999992;0,0022093507613862;0,0026312186027487;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;65,8699999999999;65,79999999999991;0,0024403555218984003;0,0028622175402195998;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;65,9699999999999;65,8999999999999;0,0027111393941962;0,0031193445375622;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;66,0699999999999;65,9999999999999;0,0029959599658712;0,0034043511004789003;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;66,16999999999989;66,0999999999999;0,0032853338856511;0,003718601537698;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;66,26999999999988;66,19999999999989;0,0036444573653555998;0,0040629923080259;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;66,36999999999988;66,29999999999988;0,0040722280117356;0,0044480503813051;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;66,46999999999987;66,39999999999988;0,0045538688376163;0,004877867655997;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;66,56999999999987;66,49999999999987;0,0051391527567714;0,0053611957499093;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;66,66999999999986;66,59999999999987;0,0057290699006567;0,0059034005159604;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;66,76999999999985;66,69999999999986;0,006327506515357201;0,0065057317999902;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;66,86999999999985;66,79999999999986;0,0069458923478177;0,0071675714020354;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;66,96999999999984;66,89999999999985;0,0076216756814205;0,00789462249273;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;67,06999999999984;66,99999999999984;0,008337475007491301;0,0086914165114451;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;67,16999999999983;67,09999999999984;0,0090842743393842;0,0095619562607444;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;67,26999999999983;67,19999999999983;0,0098513952519147;0,010507673294754001;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;67,36999999999982;67,29999999999983;0,010636282452505;0,01153078355602;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;67,46999999999981;67,39999999999982;0,011330171306336;0,012629346825442;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;67,56999999999981;67,49999999999982;0,011970330147036001;0,013793567681156998;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;67,6699999999998;67,59999999999981;0,012597621402655001;0,015020570430631;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;67,7699999999998;67,6999999999998;0,013225885143133;0,016311193673488;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;67,86999999999979;67,7999999999998;0,013848532372928001;0,017663624576657;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;67,96999999999979;67,89999999999979;0,014473610157881;0,019079656731713;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;68,06999999999978;67,99999999999979;0,015097595288722;0,020556569228644;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;68,16999999999977;68,09999999999978;0,015742582875934;0,022097531210296003;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;68,26999999999977;68,19999999999978;0,016464746417140998;0,023706807605281998;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;68,36999999999976;68,29999999999977;0,01715989884261;0,025386683769906;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;68,46999999999976;68,39999999999976;0,017835933025358002;0,02713597781718;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;68,56999999999975;68,49999999999976;0,018461695140085003;0,028950398766482997;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;68,66999999999975;68,59999999999975;0,019077688913498002;0,030826470892064;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;68,76999999999974;68,69999999999975;0,019734553106989;0,032765870560191;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;68,86999999999973;68,79999999999974;0,020527979418787;0,034776654693466;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;68,96999999999973;68,89999999999974;0,021544185934159;0,036878453517684;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;69,06999999999972;68,99999999999973;0,022643599975398;0,039084091974709995;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;69,16999999999972;69,09999999999972;0,023995397826313002;0,041414072909084006;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;69,26999999999971;69,19999999999972;0,025480453660462;0,043887362884885;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;69,3699999999997;69,29999999999971;0,026974549709976;0,046507049246886006;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;69,4699999999997;69,39999999999971;0,028733517783496;0,049290267903838;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;69,5699999999997;69,4999999999997;0,030504077635973;0,05225063555916;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;69,66999999999969;69,5999999999997;0,032437467958768;0,055395146432823;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;69,76999999999968;69,69999999999969;0,034205896965475005;0,058726007039219;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;69,86999999999968;69,79999999999968;0,035975515936051;0,062233472952862;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;69,96999999999967;69,89999999999968;0,037651414627298;0,065913542660121;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;70,06999999999967;69,99999999999967;0,039439288928929006;0,069764961230545;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;70,16999999999966;70,09999999999967;0,041230199360927;0,073796343604752;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;70,26999999999965;70,19999999999966;0,043042033060620995;0,078009636560971;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;70,36999999999965;70,29999999999966;0,044814411721634;0,082399292680858;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;70,46999999999964;70,39999999999965;0,046859396743682;0,086977780301092;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;70,56999999999964;70,49999999999964;0,04882843314088;0,091761623848982;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;70,66999999999963;70,59999999999964;0,050656076915881997;0,096733652539755;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;70,76999999999963;70,69999999999963;0,052426136533350993;0,10188732328789;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;70,86999999999962;70,79999999999963;0,054206315708657;0,1072158227798;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;70,96999999999962;70,89999999999962;0,056071755321552;0,11272819030852001;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;71,06999999999961;70,99999999999962;0,058229441237836;0,11843843557404;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;71,1699999999996;71,09999999999961;0,060469003664461;0,12437338899665;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;71,2699999999996;71,1999999999996;0,06254913400186;0,13052202985558;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
14 de Julho;71,36999999999959;71,2999999999996;0,064567811147954;0,13687648058068003;UHE 14 de Julho - CAV SNHIR.xlsx;b8f0487a-df73-4f8d-8b22-bb49cf9f3683;https://metadados.snirh.gov.br/files/b8f0487a-df73-4f8d-8b22-bb49cf9f3683/14_de_Julho.zip
